Rating,Review,Brand,NoStopW Tokens,Lemmatized Tokens,TB Polarity Score,TB Sentiment
4,good moisturizer and works well for me in the evening with some additional creamuse it often in the evenings and it works well and is moisturizing as well,CeraVe,"['evening', 'additional', 'creamuse', 'evenings']",evening additional creamuse evening,0.0,neutral
4,"i have tried a couple of other products by cerave before and both were okay, specially for the price. this skin renewing retinol serum's pump delivery system ensures that the contents are not in contact with air to retain its effectivity. this dispenser also helps me remember that a small amount of this serum goes a long way.i like how its non-comedogenic so i don't have to worry about breaking out. it doesn't irritate the skin on my face and it doesn't have any unnecessary added scents. i prefer to know it's there but not have any lingering scent to remind me.like other similar products that address aging issues, it takes long term use and consistency to determine its effectivity so i had to take a star off because it's really too soon to tell. otherwise, i haven't had any negative effects by using this product.also good for men. a little goes a long way.",CeraVe,"['couple', 'products', 'specially', 'renewing', 'delivery', 'ensures', 'contents', 'not', 'contact', 'air', 'retain', 'effectivity', 'helps', 'remember', 'way i', 'noncomedogenic', 'nt', 'worry', 'breaking', 'nt', 'irritate', 'nt', 'unnecessary', 'scents', 'prefer', 'not', 'lingering', 'remind', 'me like', 'products', 'address', 'aging', 'issues', 'takes', 'term', 'consistency', 'determine', 'effectivity', 'star', 'nt', 'negative', 'effects', 'product also']",couple product specially renewing delivery ensures content not contact air retain effectivity help remember way i noncomedogenic nt worry breaking nt irritate nt unnecessary scent prefer not lingering remind me like product address aging issue take term consistency determine effectivity star nt negative effect product also,-0.11428571428571428,negative
4,"every once in a while, i get rough skin around my mouth and chin.  age thing, i suppose.  this gets rid of it and the effect lasts about 2 weeks.  then it comes back and i use this for 2-3 days at night and voila - it goes away again.  i suppose i should use it more often, but i have never been one for a skin care routine.  docked one star because it did not take 10 years off my appearance.  i am 60, and i could've used that.smooths facial skin",CeraVe,"['rough', 'mouth', 'chin', 'suppose', 'rid', 'lasts', 'weeks', 'days', 'voila', 'suppose', 'docked', 'star', 'not', 'appearance', 'that smooths']",rough mouth chin suppose rid last week day voila suppose docked star not appearance that smooths,-0.05,negative
4,"i’m not as impressed with this cera ve cream serum as i am with most of their other products. this yellow tinted cream has a decided chemical smell that i find off putting. also, it doesn’t absorb readily, with the silky feel of other creams made by the brand. it does seem to hydrate well, however. i will try alternating it with another serum, but it’s likely that i’ll dispose of it due to the smell.chemical smell",CeraVe,"['not', 'impressed', 'cera', 'products', 'yellow', 'tinted', 'decided', 'chemical', 'putting', 'absorb', 'silky', 'creams', 'hydrate', 'alternating', 'dispose', 'smell chemical']",not impressed cera product yellow tinted decided chemical putting absorb silky cream hydrate alternating dispose smell chemical,-0.25,negative
4,when is yellow literally any good color? it’s a little yellow…yellowing?,CeraVe,"['yellow', 'literally', 'color', 'yellowyellowing']",yellow literally color yellowyellowing,0.0,neutral
5,"i haven’t been using this for long, due to hospital stays. i’m looking forward to seeing how well this works for megood cream for your face",CeraVe,"['hospital', 'stays', 'megood']",hospital stay megood,0.0,neutral
5,i swear this has changed my skin! i use it every night and i have noticed big changes in dark spots and wrinkles on my forehead and around my eyes. i had some sun spots on my forehead and they are completely gone now! buy this!!buy this!!,CeraVe,"['swear', 'changed', 'dark', 'spots', 'wrinkles', 'forehead', 'eyes', 'spots', 'forehead', 'completely']",swear changed dark spot wrinkle forehead eye spot forehead completely,-0.024999999999999994,negative
5,"great product, does the job!retinol me!",CeraVe,['job'],job,0.0,neutral
5,my face does not look as wrinkled as it did before i usedcerave  anti aging retinol serum reduced look of wrinkles .  will definetly  reorder.,CeraVe,"['not', 'wrinkled', 'usedcerave', 'anti', 'aging', 'reduced', 'wrinkles', 'definetly', 'reorder']",not wrinkled usedcerave anti aging reduced wrinkle definetly reorder,0.0,neutral
5,"i had seen a list of ""five best retinol serums"" in one of my feeds and the cere ve product was listed. it was by far the least expensive on the list and i love cere ve products in general so i thought -- why not give it a try? i really like it -- not at all greasy -- no scent that i can detect -- and no skin problems after use. i love how my skin feels and looks right after it goes on. i will continue using it.  (i'm not sure i've seen any difference in ""fine lines"" but that is a bit hard to tell without taking before and after pictures.)great product for the price",CeraVe,"['list', 'serums', 'feeds', 'cere', 'listed', 'expensive', 'list', 'love', 'cere', 'products', 'not', 'not', 'greasy', 'detect', 'love', 'feels', 'continue', 'not', 'fine', 'lines', 'hard', 'pictures']",list serum feed cere listed expensive list love cere product not not greasy detect love feel continue not fine line hard picture,-1.1102230246251566e-17,negative
5,i use this as part of my evening skin care routine following cerave hydrating face cleanser and before finishing with cerave skin renewing night cream.use most evenings,CeraVe,"['evening', 'finishing', 'renewing', 'cream use', 'evenings']",evening finishing renewing cream use evening,0.0,neutral
5,"i have never used any retinol or hyluronic acid products.  but for the last few months, i was stressing over the vertical lines around my mouth and even consulted with a dermatologist about a painful and expensive laser procedure.  i happened to come across dr. sugai, a no nonsense dermatologist on youtube, and after seeing his review of several retinol products, i went ahead and ordered his number one recommendation—cerave retinol serum.  he mentioned that retinol and the  hyluronic acid that is part of the serum  have  a slight plumping effect but i thought it was just a bit of hype.  but he seemed to know what he was talking about so i thought i’d give it a try.  i’m so glad i did!  after a couple of days of using the serum, i looked in the mirror and thought whoa! —this stuff  really works!  he was spot on re the plumping effect.  it wasn’t hype after all.  for now i’m holding off on doing any laser procedures.  i only used a tiny  amount around my mouth and had  no adverse reaction to my sensative skin.this product really works!",CeraVe,"['hyluronic', 'acid', 'products', 'months', 'stressing', 'vertical', 'lines', 'mouth', 'consulted', 'painful', 'expensive', 'laser', 'procedure', 'happened', 'dr', 'sugai', 'nonsense', 'youtube', 'products', 'recommendationcerave', 'mentioned', 'hyluronic', 'acid', 'slight', 'plumping', 'hype', 'talking', 'glad', 'couple', 'days', 'looked', 'mirror', 'whoa', 'spot', 'plumping', 'hype', 'holding', 'laser', 'procedures', 'tiny', 'mouth', 'adverse', 'reaction', 'sensative', 'skin this']",hyluronic acid product month stressing vertical line mouth consulted painful expensive laser procedure happened dr sugai nonsense youtube product recommendationcerave mentioned hyluronic acid slight plumping hype talking glad couple day looked mirror whoa spot plumping hype holding laser procedure tiny mouth adverse reaction sensative skin this,-0.17333333333333334,negative
5,"moisturizing, smell and feels good to my facefeels great to my face",CeraVe,"['feels', 'facefeels']",feel facefeels,0.0,neutral
5,have only used it for about a month so jury is still out. has not bothered my sensitive skin so farso far so good.,CeraVe,"['jury', 'not', 'bothered', 'farso']",jury not bothered farso,0.0,neutral
5,skin feels great and try not to miss a night!!!!always use at night!!!,CeraVe,"['feels', 'not']",feel not,0.0,neutral
5,really like the product!great reviews,CeraVe,['reviews'],review,0.0,neutral
5,i am 80+ and have been using retin a since my twenties. this product does the job and isn't expensive. i had been using zo and other expensive ones but will not be doing that going forward. i mix it with obagi blender to keep hyperpigmentation away.good product for a great price,CeraVe,"['retin', 'twenties', 'job', 'nt', 'expensive', 'zo', 'expensive', 'not', 'mix', 'obagi', 'blender', 'hyperpigmentation', 'away good']",retin twenty job nt expensive zo expensive not mix obagi blender hyperpigmentation away good,-0.10000000000000002,negative
5,i have been using this layered with other serums and during the day.  it’s not to strong and i wear sunscreen over it so no issues with sunburn.  time will tell if i see a difference.  i don’t notice any skin irritation.  i was using another retinol at night and am giving this a try to see if i get the same benefits.vera be retinol,CeraVe,"['layered', 'serums', 'not', 'strong', 'issues', 'sunburn', 'notice', 'irritation', 'benefits vera']",layered serum not strong issue sunburn notice irritation benefits vera,-0.21666666666666665,negative
5,everything was great great for any agegreat product,CeraVe,['agegreat'],agegreat,0.0,neutral
5,this product makes my face and neck appear smoother and brighter. have only used for a monthsmoothed facial lines,CeraVe,"['neck', 'smoother', 'brighter', 'monthsmoothed', 'lines']",neck smoother brighter monthsmoothed line,0.0,neutral
5,this serum goes on smoothly. not greasy or heavy at all. i use it every morning and nightly and have been using it for about a month now. my skin actually looks better!there is no scent and i have sensitive skin and this works for me.i actually notice a difference!,CeraVe,"['smoothly', 'not', 'greasy', 'heavy', 'nightly', 'me i', 'notice']",smoothly not greasy heavy nightly me i notice,-0.2,negative
